file,duration_s,pump_start_s,pump_end_s,pump_duration_s,motion_mean,motion_std,motion_max,motion_sum,motion_first,motion_last,motion_skewness,motion_kurtosis,motion_rms,motion_peak_count,motion_slope_start,motion_slope_end,motion_slope_start_norm,motion_slope_end_norm,motion_median,motion_iqr,motion_mean_abs_diff,motion_roll_slope_mean,motion_roll_slope_std,motion_roll_slope_max,motion_roll_slope_min,motion_roll_slope_last,motion_autocorr_lag1,motion_autocorr_lag2,motion_autocorr_lag3,motion_cv,motion_entropy,peak_interval_mean,start_var,end_var,spectral_centroid,spectral_bandwidth,brightness_mean,brightness_std,brightness_slope,motion_energy,motion_power,peak_mean_height,peak_std_height,peak_max_height,year,month,day,hour,minute,weekday,anomaly_score
20251115_015942.mp4,0.1160519524964972,8.0,45.66666666666666,0.4463719833348766,-0.111751680215098,-0.1950685007111585,-0.2464110526283209,0.3100254602792758,-0.3729477260481179,-0.1343435205779204,-0.5109293793453469,-0.2990366629623655,-0.1782323694126337,0.4377220608860234,0.1037456271124027,-0.1250002984366192,0.1416851185117356,-0.1640032469225639,0.3346600549317676,-0.1349469295617924,-0.1665259256005113,0.1130872082842114,-0.2026782937057605,-0.1404669058506144,0.1906922854824903,-0.169114225720254,-0.4173299142393454,-0.225616818303336,-0.4321860047538487,-0.4209742208240607,0.4546439721559342,-0.2622448208033698,-0.1534793572509972,-0.184899303230709,0.1572735576189911,0.5308696135650665,0.2671158452980416,-0.2768465770720002,0.0430136926086936,25283147516.0,22354683.92219275,5986.653136531365,481.27592332474,6808.0,2025,11,15,1,59,5,-0.16340075959322142
20251115_052519.mp4,0.1983110952013352,9.2,46.93333333333333,0.4517541862049215,-0.144492829491826,-0.1957575390249222,-0.2505323885609345,0.1303233410573702,-0.4939459736848544,-0.1262902624955315,-0.5066417794513733,-0.304693709304194,-0.1883205358234239,0.4584859758066447,0.1034768995943712,-0.1249996427673292,0.1429678561038408,-0.164035422765009,0.1976528139529785,-0.1414790525544669,-0.169583502932073,0.1219179601435036,-0.2056855223016952,-0.0996264072380588,0.1893277827276739,-0.2534345778244053,-0.4526566117891542,-0.2205045462878077,-0.3867788618413987,-0.4038807584537211,0.449037882598794,-0.2735736270041306,-0.1535543261970589,-0.16739607785437,0.2425253789298302,1.0316961171736727,0.2363182827381978,-0.2912470209665558,0.0437259170175848,21213712963.0,18723488.934686672,5480.501831501832,510.2037883770575,6099.0,2025,11,15,5,25,5,-0.16220999013986714
20251115_190755.mp4,0.1904768911342078,9.266666666666667,46.93333333333333,0.4463719833348766,-0.115354364549063,-0.1926992910846813,-0.2442660978199508,0.2899037833274526,-0.4554858164003203,-0.1333311109904201,-0.5156367526051646,-0.2973865109909968,-0.178575071128986,0.448104018346334,0.1027606890955955,-0.1249996361275669,0.1397184074225742,-0.1639653425098932,0.3277714227037838,-0.0642463042293164,-0.1599179949459777,0.1138380932495567,-0.2000069844044311,-0.0912210986848199,0.1989862666419878,-0.1149020757041294,-0.4601206909999419,-0.2076089001704994,-0.4193837352993032,-0.4064216778187361,0.4485832728256604,-0.2679301257602094,-0.1535903087713487,-0.1627835132934856,0.2795109428245133,0.654033069610958,0.2255136975822787,-0.2911813390976417,0.0438256228406332,25137665512.0,22226052.61892131,6003.878676470588,595.4597550123977,7177.0,2025,11,15,19,7,5,-0.17173152927353635
20251115_223334.mp4,0.1943939931677713,9.266666666666667,47.0,0.4517541862049215,-0.1283187536649873,-0.1936101560625319,-0.2490152254037947,0.2208183736847501,-0.5864232058072173,-0.1379789913693988,-0.5208597438593775,-0.3042898507739603,-0.1827643407852804,0.4584859758066447,0.1023207218067943,-0.1250138357938836,0.1394531917024048,-0.1648886263388926,0.295624472306526,0.1151949568047397,-0.1631101959357276,0.1167033823709705,-0.2036279854523074,-0.1553618704626431,0.1651038124703024,-0.5629968957682913,-0.4598440540225391,-0.2187543680729399,-0.4219704845813884,-0.4028944603266111,0.4483669896937066,-0.2708595385620669,-0.1535357920409303,-0.1453146187629115,0.0287458311422908,0.7823092874384732,0.2715531894202726,-0.2885085062414657,0.0437690498205059,23434554266.0,20683631.3027361,5747.41391941392,492.1555868940348,6360.0,2025,11,15,22,33,5,-0.16813118662713844
20251116_052452.mp4,0.2002696462181169,9.3,47.0,0.4490630847698999,-0.1368126304653032,-0.1944679949738831,-0.2497999649678325,0.1716749275939378,-0.4148649761222731,-0.1348037067540569,-0.5194548565653005,-0.3050037393426196,-0.185593576320139,0.4377220608860234,0.1010240458344323,-0.124998486311562,0.1370780073156451,-0.1639399770248183,0.2539099771481796,0.00664644236765,-0.166848328909848,0.1167900635446932,-0.1976244962103318,-0.1292999022698624,0.1968666780409012,0.0453002982694261,-0.4333323096268568,-0.2619819475949265,-0.5080093974785408,-0.4018917187472728,0.4475073302262417,-0.2595106280024762,-0.153492162125285,-0.1686472649076281,0.5828094761762223,0.6507251256108386,0.2683618910650609,-0.2899134131763476,0.0437197345648279,22270207966.0,19673328.5918728,5603.774907749077,415.7229122136313,6225.0,2025,11,16,5,24,6,-0.16960794551208236
20251116_085031.mp4,0.1963525441845534,9.333333333333334,47.03333333333333,0.4490630847698999,-0.1136837024112511,-0.1936778850178265,-0.2467016969112979,0.3009686051047223,-0.391529599792331,-0.1398565509680358,-0.5261114944167393,-0.3000079413484003,-0.1783849451807927,0.4584859758066447,0.1028728015086579,-0.1250174537704345,0.1399191886842775,-0.16504549492839,0.3591529695201544,-0.0567535749141898,-0.1638185485717519,0.115021891399347,-0.1998184628019662,-0.1171373518973538,0.1314990910236819,-0.9924374603969904,-0.4093254942039512,-0.1791503872095302,-0.3484532909658803,-0.4125802240915515,0.4515580071824959,-0.2708595385620669,-0.1533679410283185,-0.1364696307944142,-0.0551798036850913,0.8541954895495599,0.2952834734954843,-0.2841305181412321,0.0441720721251005,25240622349.0,22297369.56625442,5947.981684981685,588.5088404962289,6758.0,2025,11,16,8,50,6,-0.16265336844175599
20251116_154149.mp4,0.1983110952013352,9.366666666666667,47.1,0.4517541862049215,-0.1368219260124125,-0.1914701744518198,-0.2446264967308422,0.1732425574678136,-0.593769527985162,-0.1420838520605365,-0.4662591260861623,-0.3022144048659158,-0.1845765160881664,0.3442844437432277,0.1014976618842645,-0.1250109585025619,0.1379617964265444,-0.1647317722557537,0.2125781837802767,0.1028991958773525,-0.1570905477649608,0.1088626018789008,-0.1910692350232271,-0.168633990460151,0.1666728616239841,-0.5429457444573784,-0.2330608536759846,-0.2967989052707943,-0.8734216362599464,-0.3851269156505032,0.4411159621205998,-0.2091166262066991,-0.1534588447375626,-0.1207352876770712,0.2701962117667645,0.5275468058143952,0.2963446658701962,-0.2882357519248186,0.0435871454722643,22698071422.0,20033602.31421006,5902.106870229008,562.2530772969582,7115.0,2025,11,16,15,41,6,-0.1656429467915772
20251116_223308.mp4,0.178725585033516,9.033333333333331,46.66666666666666,0.4436808818998551,-0.2008958891519104,-0.201485292916708,-0.2560371912805186,-0.1891650730991228,-0.5358632237590095,-0.1435564478241733,-0.4719761009083244,-0.311233701050184,-0.2071146962824908,0.365048358663849,0.100882984832015,-0.1249890476727606,0.1404551047325107,-0.1633642010352462,-0.0876513708226841,-0.1337942019748499,-0.1918184115799294,0.1142130472081654,-0.2102558505759632,-0.148769559405949,0.2008304682335927,-0.0236392110516044,-0.0292832238570736,-0.3336613445095488,-0.8164106599910225,-0.3960336038829951,0.4450951254248034,-0.2226406098717972,-0.1536111579694186,-0.2033572472977115,0.1632456223946458,-0.0752321080480914,0.2895363214376279,-0.2915520744876079,0.0440420468255694,14482435435.0,12816314.544247787,4541.795454545455,394.7111571201104,5152.0,2025,11,16,22,33,6,-0.15570934639325879
20251117_015847.mp4,0.1826426870670799,9.1,46.73333333333333,0.4436808818998551,-0.1740714959767256,-0.196919077205631,-0.2512996894679938,-0.0394782035863996,-0.6637756569749881,-0.1452407292288329,-0.4962811345812756,-0.3085643003531715,-0.1975532827211952,0.3961942310447809,0.101501571533465,-0.125001521714028,0.1401356046215943,-0.1642499886405151,0.0774844517537054,0.0984804067940728,-0.1757225325674974,0.1166508056960527,-0.1983580596900521,-0.1495694416379418,0.1960194055722066,-0.0860498808517546,-0.2666133081668864,-0.3155523557107506,-0.6302719744968449,-0.3885275798789833,0.4411479352821978,-0.2404637886789597,-0.1536362380117288,-0.1909428027964146,0.0501100820520207,0.660218204208595,0.3263170170143794,-0.2861573972312318,0.0436219535196523,17720733434.0,15682064.985840708,5048.565543071161,370.2535299166185,5967.0,2025,11,17,1,58,0,-0.16071982920098782
20251117_052426.mp4,0.174808482999953,8.933333333333334,46.56666666666667,0.4436808818998551,-0.1962291952193207,-0.1999411478086435,-0.2547002275788245,-0.1631237456707135,-0.5890160253994331,-0.1269805417597362,-0.4887202397999284,-0.309470126014376,-0.2051956230194972,0.4273401034257128,0.1012199808399321,-0.1249798093254216,0.1409500190671011,-0.1626363817833798,-0.058374683853753,-0.1128529841453937,-0.1853097391001484,0.1220667769220754,-0.2036651185379041,-0.1008989158362418,0.1958080565981496,0.3910889824253589,-0.1994664852251438,-0.3146539156545138,-0.4964972449661655,-0.3895016284713181,0.4417168196962088,-0.2565172459212008,-0.1536579108299957,-0.2332700896908238,-0.1875100394457784,0.0809479877513033,0.3318004945551319,-0.2872170792370493,0.0440537943081854,15106208183.0,13368325.825663716,4641.066666666667,353.1599301963578,5382.0,2025,11,17,5,24,0,-0.1547621093727748
20251117_085005.mp4,0.2002696462181169,9.3,46.96666666666667,0.4463719833348766,-0.1441740980533619,-0.1942677568253358,-0.2491198573456664,0.1289400924639453,-0.4239398446950283,-0.1238696832090534,-0.5246848889198761,-0.3041408302077771,-0.1877301146394047,0.4584859758066447,0.103674249520534,-0.124994530959924,0.1432910081019527,-0.1636941090696725,0.2248246410744702,0.0033803808713128,-0.1669612563887623,0.1239746291715662,-0.2042089664351293,-0.1553704824591116,0.1965779204525947,-0.160783810188332,-0.4054241725961143,-0.2835731490745586,-0.4444929833872033,-0.3955831820659754,0.4439685307635166,-0.2722165827830992,-0.1534925460379979,-0.188221601890907,0.0014129404900569,0.5453468916469761,0.3762516558716955,-0.2823173962994662,0.0431665580896218,21406604379.0,18927147.99204244,5486.813186813187,427.552089547762,6342.0,2025,11,17,8,50,0,-0.1664277150856785
20251117_113911.mp4,-1.969804880376183,9.766666666666667,13.633333333333333,-2.282404871777717,-0.029003720020969,0.9300633484035996,2.5039732358398665,-1.4099690905662652,1.5630242361396656,-0.1437773371887188,3.355198615536878,2.9132733515573266,0.8249289870965473,-2.1681492616519464,-6.438018049330684,-0.1254201924678441,-1.2983972425749226,-0.1659718392736405,-1.5359862967562798,-1.4110163683071897,0.2918659983547109,-7.648433954625339,3.537012676735314,-0.1842272157458442,-3.0326331407412326,0.4452771513964115,-0.4016065922329235,1.3415363077219329,0.5931810809527558,4.273517956120791,-2.7247743550474297,0.3534522264925593,2.090495565312636,-0.2716269158321574,2.528243862633347,-0.6425070002483799,-0.2231615525830232,1.4151489382995546,0.395151556303898,232775611875.0,1989535144.230769,27228.25,104062.98269167331,479961.0,2025,11,17,11,39,0,0.12124827323606235
20251117_113922.mp4,-1.2843120245025323,1.8,25.23333333333333,-0.7027283294196371,0.2018587466878541,0.4071807450509987,2.5083445258558403,0.6558761186497731,1.5599992799487472,-0.1378409355165579,3.777812624160589,5.6242639873879074,0.3523086323041923,-0.9949880686368444,-0.3610084846228435,-0.1320629719662749,-0.0494551927848091,-0.2417375330507202,-1.154815313474509,3.1652852548776944,0.0065047674127408,-0.8013126390951515,4.09522101929822,6.12342394311855,-4.491405044276874,4.5660300550550295,1.651287129389093,2.174830523549058,1.9119133822857568,1.1385055998004177,-0.5430773242345046,0.1516746848046138,2.0984678311710216,0.9323389897022596,1.259743521309647,0.2987039228807379,0.4114733487648482,2.136752480331534,0.0742537694850638,469240165839.0,666534326.4758523,15680.751879699248,45713.90884595224,480713.0,2025,11,17,11,39,0,0.16317283203637334
20251117_154123.mp4,0.1983110952013352,9.3,47.03333333333333,0.4517541862049215,-0.0947056868175414,-0.1902979962861961,-0.241220145734352,0.4088857237844967,0.129627138243041,-0.1450474510348556,-0.5209941992770052,-0.2937456260914776,-0.1715927528859259,0.4065761885050915,0.0983838740504,-0.1250282401267744,0.1301966850213601,-0.1655642474673492,0.4330144150757586,-0.1322572318589265,-0.1544011350095851,0.0961708890566365,-0.1914238865689903,-0.1654892338297199,0.1035367538411757,-1.3497730177551417,-0.3849291826356175,-0.1444224284091658,-0.6155375476395357,-0.4068203111948794,0.449343188637723,-0.2476983006772678,-0.1532411825855966,-0.1019786196253703,0.1809246639120012,0.915335333611028,0.2544295432007424,-0.2879764739615426,0.0435829500363568,28234453660.0,24920082.66548985,6386.425373134329,579.5808170870638,7701.0,2025,11,17,15,41,0,-0.14799048724169045
20251118_015820.mp4,0.1904768911342078,9.133333333333333,46.93333333333333,0.4571363890749663,-0.0963135410093893,-0.1912864265665623,-0.2386799147011331,0.4035289419003419,-0.008224436743098,-0.1403075334206495,-0.5083545422987764,-0.2922659095496629,-0.172393326404232,0.5000138056478872,0.102512194634012,-0.1250207947153212,0.138322581569021,-0.1651493132262488,0.4016328682593879,-0.2117954353579621,-0.1559660387306251,0.099091279597349,-0.2051082673482314,-0.1673132546817445,0.1205624266880179,-1.1321989910772112,-0.4737535865559861,-0.087068464310612,-0.2320143060595352,-0.4107785967252373,0.4522018930345161,-0.2903891749603927,-0.1534073518137384,-0.119218366423005,0.3761063825732348,0.9050673441535224,0.1777953990140242,-0.2859696690210516,0.0438578056973657,27924828045.0,24603372.726872247,6321.119133574007,686.8043328222128,8138.0,2025,11,18,1,58,1,-0.15285230968174846
20251119_015753.mp4,0.2022281972348991,9.366666666666667,47.03333333333333,0.4463719833348766,-0.1336437960784514,-0.1891126106390857,-0.243062830488426,0.1877538310273513,-0.6776040281334723,-0.1315087737329195,-0.4715797947122017,-0.3002933081966772,-0.1827922644633059,0.365048358663849,0.0972173020379524,-0.125003205717694,0.1285757321970268,-0.1642190168206884,0.2072203587140671,0.1609198177534606,-0.1490920603621069,0.1017489386573212,-0.1882681491583169,-0.1389267364021909,0.194220007148243,0.016181314290624,-0.2660455438813811,-0.3364234588395233,-0.823431890150081,-0.3743933593416458,0.4345682129412485,-0.2198336438784855,-0.1533136718168015,-0.1799894257595627,0.4781263373303487,0.5562751048548495,0.2879627758265617,-0.2875960923757695,0.0436700076405172,23381769587.0,20673536.32802829,6014.231060606061,598.6600596879182,7384.0,2025,11,19,1,57,2,-0.1683107544438558
20251119_084911.mp4,0.2041867482516808,9.366666666666667,47.13333333333333,0.4544452876399442,-0.098495784055319,-0.1854671506815857,-0.2384590250460706,0.3894887352830533,-0.6918645358906591,-0.1432343175008777,-0.4643021337247601,-0.2996314837954039,-0.1710815253542698,0.3858122735844702,0.1004229752206641,-0.1250290314534412,0.1341049214218762,-0.1655998570859362,0.3817323751563236,0.2494877206835462,-0.1377408320806883,0.0994975117068743,-0.1809021627130153,-0.1007170304708274,0.1258205827395846,-1.0650041027851762,-0.2543886435347889,-0.3332995338264088,-0.7198079651379095,-0.3803645967829234,0.4389487963693671,-0.2317817859179445,-0.1532966631529118,-0.095725853864963,0.1868934161359204,0.6891906830587815,0.3050448656267007,-0.2867360234603048,0.0435640340344455,28489919597.0,25123385.888007056,6664.2180451127815,627.277682372164,8176.0,2025,11,19,8,49,2,-0.16027182704667314
20251119_114037.mp4,-1.969804880376183,8.4,10.4,-2.4331065521389648,-0.2366533478172277,0.010943007227336,0.1442904312063208,-1.5930340287111624,-0.4412253086431335,-0.1439245967650825,2.219034533060101,1.242389412177528,-0.0513147324920613,-2.292732751175674,0.1861525606110633,-0.1473181864643825,0.2129349349002041,-1.117919992573382,-1.1257299774007996,0.1105840464569695,-0.0759233892328873,2.0921167790799404,0.5524999549120087,0.5115163435909147,0.1354556094980652,1.289125163024235,-0.5867517961581576,1.429084570378964,0.5000947633181244,1.3473036105276226,-1.911408832537185,0.6226571492572198,-0.1536344845954593,-0.2716448958698002,2.2169044771112847,0.0187299605527011,0.2952275356500437,0.1130578924521557,0.2522768628499502,5826333511.0,95513664.1147541,12997.75,23111.314327348413,74021.0,2025,11,19,11,40,2,0.011926989829102896
20251119_114052.mp4,-1.969804880376183,8.2,10.033333333333331,-2.4465620593140764,-0.369747123156009,-0.0989477262627866,-0.0594512111605455,-1.6354732314083644,-0.6901359894958485,0.2096640535311662,2.135241202062668,1.1271517025910565,-0.1639047642921433,-2.2823507937153638,-0.0898643437274247,-0.0933619303754115,-0.214823547473356,1.5476619093348565,-1.527184155576078,-1.5364715540194365,-0.2210487844202134,1.1381584987457498,0.0597206747114024,0.2021779086811843,0.2041785080856632,4.699880258124978,-0.1470341628364036,2.143555239266338,2.5531038002236803,1.9919004589778155,-2.370582628016764,0.411733704616868,-0.1536794731816225,3.938024099009136,2.434677654870588,0.1051799265807156,0.2020729979179442,-0.2091604897822958,0.0615671365420456,1571617462.0,28064597.535714287,1140.0,1268.19206396788,3804.0,2025,11,19,11,40,2,0.025521477181635555
20251119_115314.mp4,-1.9130069008895092,0.0333333333333333,12.4,-1.5961740058470348,-0.4365358736453273,-0.1970918252964077,-0.1579563715471053,-1.6098539581767677,0.3482882571865719,-0.1451670994406511,3.28288847660894,3.853346767248611,-0.2601120642664174,-2.0435657721282188,0.083711797026113,-0.125617834080107,0.0547839685215261,-0.2859287636219662,-1.566985141782207,-1.9831534939596724,-0.2652107912787118,0.1283972931974895,-0.0151536436908063,0.0081513506455656,-0.0138154090757559,1.2435371963421649,1.1736120629265347,1.9752911701204083,1.463586349752813,1.8135309985210597,-1.3441434082068953,2.554988061446254,-0.1535998398689277,-0.1412353841936958,1.679007601800894,0.2302378245915717,0.4381014118475636,0.2079021282743931,0.0215742659385279,807487713.0,2170665.89516129,1639.125,3959.4965174722656,22025.0,2025,11,19,11,53,2,-0.030408420546821746
